numero_inscricao,query
210059855124,"
WITH aluno_desempenho AS (
    SELECT 
        nu_inscricao,
        nu_nota_comp1,
        nu_nota_comp2,
        nu_nota_comp3,
        nu_nota_comp4,
        nu_nota_comp5,
        nu_nota_redacao,
        no_municipio_esc,
        sg_uf_esc,
        Q006
    FROM 
        db.enem.base_enem
    WHERE 
        nu_inscricao = 210059855124
),
comparativo_estado AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM aluno_desempenho)
),
comparativo_cidade AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao_cidade,
        AVG(nu_nota_comp1) AS media_comp1_cidade,
        AVG(nu_nota_comp2) AS media_comp2_cidade,
        AVG(nu_nota_comp3) AS media_comp3_cidade,
        AVG(nu_nota_comp4) AS media_comp4_cidade,
        AVG(nu_nota_comp5) AS media_comp5_cidade
    FROM 
        db.enem.base_enem
    WHERE 
        no_municipio_esc = (SELECT no_municipio_esc FROM aluno_desempenho)
),
comparativo_renda AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao_renda,
        AVG(nu_nota_comp1) AS media_comp1_renda,
        AVG(nu_nota_comp2) AS media_comp2_renda,
        AVG(nu_nota_comp3) AS media_comp3_renda,
        AVG(nu_nota_comp4) AS media_comp4_renda,
        AVG(nu_nota_comp5) AS media_comp5_renda
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM aluno_desempenho)
)
SELECT 
    ad.nu_inscricao,
    ad.nu_nota_comp1,
    ad.nu_nota_comp2,
    ad.nu_nota_comp3,
    ad.nu_nota_comp4,
    ad.nu_nota_comp5,
    ad.nu_nota_redacao,
    ce.media_nota_redacao AS media_estado_redacao,
    ce.media_comp1 AS media_estado_comp1,
    ce.media_comp2 AS media_estado_comp2,
    ce.media_comp3 AS media_estado_comp3,
    ce.media_comp4 AS media_estado_comp4,
    ce.media_comp5 AS media_estado_comp5,
    cc.media_nota_redacao_cidade AS media_cidade_redacao,
    cc.media_comp1_cidade AS media_cidade_comp1,
    cc.media_comp2_cidade AS media_cidade_comp2,
    cc.media_comp3_cidade AS media_cidade_comp3,
    cc.media_comp4_cidade AS media_cidade_comp4,
    cc.media_comp5_cidade AS media_cidade_comp5,
    cr.media_nota_redacao_renda AS media_renda_redacao,
    cr.media_comp1_renda AS media_renda_comp1,
    cr.media_comp2_renda AS media_renda_comp2,
    cr.media_comp3_renda AS media_renda_comp3,
    cr.media_comp4_renda AS media_renda_comp4,
    cr.media_comp5_renda AS media_renda_comp5
FROM 
    aluno_desempenho ad,
    comparativo_estado ce,
    comparativo_cidade cc,
    comparativo_renda cr;
"
210058387335,"
WITH desempenho_aluno AS (
    SELECT 
        nu_nota_comp1, 
        nu_nota_comp2, 
        nu_nota_comp3, 
        nu_nota_comp4, 
        nu_nota_comp5, 
        nu_nota_redacao,
        no_municipio_esc, 
        sg_uf_esc,
        Q006
    FROM 
        db.enem.base_enem
    WHERE 
        nu_inscricao = 210058387335
),
desempenho_estado AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM desempenho_aluno)
),
desempenho_municipio AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        no_municipio_esc = (SELECT no_municipio_esc FROM desempenho_aluno)
),
desempenho_renda AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM desempenho_aluno)
)
SELECT 
    da.nu_nota_comp1, 
    da.nu_nota_comp2, 
    da.nu_nota_comp3, 
    da.nu_nota_comp4, 
    da.nu_nota_comp5, 
    da.nu_nota_redacao,
    des_estado.media_redacao AS media_estado_redacao,
    des_estado.media_comp1 AS media_estado_comp1,
    des_estado.media_comp2 AS media_estado_comp2,
    des_estado.media_comp3 AS media_estado_comp3,
    des_estado.media_comp4 AS media_estado_comp4,
    des_estado.media_comp5 AS media_estado_comp5,
    des_municipio.media_redacao AS media_municipio_redacao,
    des_municipio.media_comp1 AS media_municipio_comp1,
    des_municipio.media_comp2 AS media_municipio_comp2,
    des_municipio.media_comp3 AS media_municipio_comp3,
    des_municipio.media_comp4 AS media_municipio_comp4,
    des_municipio.media_comp5 AS media_municipio_comp5,
    des_renda.media_redacao AS media_renda_redacao,
    des_renda.media_comp1 AS media_renda_comp1,
    des_renda.media_comp2 AS media_renda_comp2,
    des_renda.media_comp3 AS media_renda_comp3,
    des_renda.media_comp4 AS media_renda_comp4,
    des_renda.media_comp5 AS media_renda_comp5
FROM 
    desempenho_aluno da,
    desempenho_estado des_estado,
    desempenho_municipio des_municipio,
    desempenho_renda des_renda;
"
210059085139,"
SELECT 
    nu_inscricao,
    no_municipio_esc,
    sg_uf_esc,
    tp_status_redacao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210059085139;

WITH estado_comparativo AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059085139)
    GROUP BY 
        sg_uf_esc
),
renda_comparativa AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao_renda,
        AVG(nu_nota_comp1) AS media_comp1_renda,
        AVG(nu_nota_comp2) AS media_comp2_renda,
        AVG(nu_nota_comp3) AS media_comp3_renda,
        AVG(nu_nota_comp4) AS media_comp4_renda,
        AVG(nu_nota_comp5) AS media_comp5_renda
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210059085139)
)
SELECT 
    e.*, 
    r.*
FROM 
    estado_comparativo e, 
    renda_comparativa r;
"
210060801603,"
SELECT 
    no_municipio_esc,
    sg_uf_esc,
    nu_inscricao,
    tp_status_redacao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210060801603;

-- Estatísticas de desempenho em comparação com outros alunos do mesmo estado e município
SELECT 
    AVG(nu_nota_redacao) AS media_nota_redacao,
    COUNT(*) AS total_alunos,
    COUNT(CASE WHEN nu_nota_redacao > (SELECT nu_nota_redacao FROM db.enem.base_enem WHERE nu_inscricao = 210060801603) THEN 1 END) AS alunos_acima_media
FROM 
    db.enem.base_enem
WHERE 
    sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210060801603) AND 
    no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210060801603);

-- Análise de desempenho com outros alunos da mesma faixa de renda
SELECT 
    AVG(nu_nota_redacao) AS media_nota_redacao_renda,
    COUNT(*) AS total_alunos_renda,
    COUNT(CASE WHEN nu_nota_redacao > (SELECT nu_nota_redacao FROM db.enem.base_enem WHERE nu_inscricao = 210060801603) THEN 1 END) AS alunos_acima_media_renda
FROM 
    db.enem.base_enem
WHERE 
    Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210060801603);
"
210059527738,"
SELECT 
    no_municipio_esc,
    sg_uf_esc,
    nu_inscricao,
    tp_status_redacao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210059527738;

-- Comparação com alunos do mesmo Estado e Cidade
SELECT 
    AVG(nu_nota_redacao) AS media_nota_redacao,
    AVG(nu_nota_comp1) AS media_comp1,
    AVG(nu_nota_comp2) AS media_comp2,
    AVG(nu_nota_comp3) AS media_comp3,
    AVG(nu_nota_comp4) AS media_comp4,
    AVG(nu_nota_comp5) AS media_comp5
FROM 
    db.enem.base_enem
WHERE 
    sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059527738)
    AND no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059527738);

-- Análise por faixa de renda
SELECT 
    AVG(nu_nota_redacao) AS media_nota_redacao_renda,
    AVG(nu_nota_comp1) AS media_comp1_renda,
    AVG(nu_nota_comp2) AS media_comp2_renda,
    AVG(nu_nota_comp3) AS media_comp3_renda,
    AVG(nu_nota_comp4) AS media_comp4_renda,
    AVG(nu_nota_comp5) AS media_comp5_renda
FROM 
    db.enem.base_enem
WHERE 
    Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210059527738);
"
210059388095,"
SELECT 
    no_municipio_esc,
    sg_uf_esc,
    nu_inscricao,
    tp_status_redacao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210059388095;

WITH estatisticas_estado AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059388095)
);

WITH estatisticas_municipio AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059388095)
);

WITH estatisticas_renda AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210059388095)
);

SELECT 
    'Estado' AS tipo,
    media_nota_redacao,
    media_comp1,
    media_comp2,
    media_comp3,
    media_comp4,
    media_comp5
FROM 
    estatisticas_estado
UNION ALL
SELECT 
    'Município' AS tipo,
    media_nota_redacao,
    media_comp1,
    media_comp2,
    media_comp3,
    media_comp4,
    media_comp5
FROM 
    estatisticas_municipio
UNION ALL
SELECT 
    'Renda Familiar' AS tipo,
    media_nota_redacao,
    media_comp1,
    media_comp2,
    media_comp3,
    media_comp4,
    media_comp5
FROM 
    estatisticas_renda;
"
210059980951,"
SELECT 
    nu_inscricao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    (SELECT AVG(nu_nota_redacao) FROM db.enem.base_enem WHERE sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059980951)) AS media_estado_redacao,
    (SELECT AVG(nu_nota_redacao) FROM db.enem.base_enem WHERE no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059980951)) AS media_municipio_redacao,
    (SELECT AVG(nu_nota_redacao) FROM db.enem.base_enem WHERE Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210059980951)) AS media_renda_redacao
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210059980951;
"
210058061542,"
WITH desempenho_aluno AS (
    SELECT 
        nu_inscricao,
        nu_nota_comp1,
        nu_nota_comp2,
        nu_nota_comp3,
        nu_nota_comp4,
        nu_nota_comp5,
        nu_nota_redacao,
        no_municipio_esc,
        sg_uf_esc,
        Q006
    FROM 
        db.enem.base_enem
    WHERE 
        nu_inscricao = 210058061542
),
desempenho_estado AS (
    SELECT 
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5,
        AVG(nu_nota_redacao) AS media_redacao
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM desempenho_aluno)
),
desempenho_municipio AS (
    SELECT 
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5,
        AVG(nu_nota_redacao) AS media_redacao
    FROM 
        db.enem.base_enem
    WHERE 
        no_municipio_esc = (SELECT no_municipio_esc FROM desempenho_aluno)
),
desempenho_renda AS (
    SELECT 
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5,
        AVG(nu_nota_redacao) AS media_redacao
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM desempenho_aluno)
)

SELECT 
    da.*,
    de.media_comp1 AS media_estado_comp1,
    de.media_comp2 AS media_estado_comp2,
    de.media_comp3 AS media_estado_comp3,
    de.media_comp4 AS media_estado_comp4,
    de.media_comp5 AS media_estado_comp5,
    de.media_redacao AS media_estado_redacao,
    dm.media_comp1 AS media_municipio_comp1,
    dm.media_comp2 AS media_municipio_comp2,
    dm.media_comp3 AS media_municipio_comp3,
    dm.media_comp4 AS media_municipio_comp4,
    dm.media_comp5 AS media_municipio_comp5,
    dm.media_redacao AS media_municipio_redacao,
    dr.media_comp1 AS media_renda_comp1,
    dr.media_comp2 AS media_renda_comp2,
    dr.media_comp3 AS media_renda_comp3,
    dr.media_comp4 AS media_renda_comp4,
    dr.media_comp5 AS media_renda_comp5,
    dr.media_redacao AS media_renda_redacao
FROM 
    desempenho_aluno da,
    desempenho_estado de,
    desempenho_municipio dm,
    desempenho_renda dr;
"
210059855125,"
SELECT 
    nu_inscricao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    (SELECT AVG(nu_nota_redacao) 
     FROM database.schema.table 
     WHERE sg_uf_esc = (SELECT sg_uf_esc FROM database.schema.table WHERE nu_inscricao = 210059855125)
     AND no_municipio_esc = (SELECT no_municipio_esc FROM database.schema.table WHERE nu_inscricao = 210059855125)) AS media_redacao_estado_cidade,
    (SELECT AVG(nu_nota_redacao) 
     FROM database.schema.table 
     WHERE Q006 = (SELECT Q006 FROM database.schema.table WHERE nu_inscricao = 210059855125)) AS media_redacao_faixa_renda
FROM 
    database.schema.table
WHERE 
    nu_inscricao = 210059855125;
"
210058387336,"
SELECT 
    nu_inscricao,
    no_municipio_esc,
    sg_uf_esc,
    tp_status_redacao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    Q006
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210058387336;

WITH estado_comparativo AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210058387336)
)

SELECT 
    'Estado' AS grupo,
    media_nota_redacao,
    media_comp1,
    media_comp2,
    media_comp3,
    media_comp4,
    media_comp5
FROM 
    estado_comparativo;

WITH municipio_comparativo AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210058387336)
)

SELECT 
    'Municipio' AS grupo,
    media_nota_redacao,
    media_comp1,
    media_comp2,
    media_comp3,
    media_comp4,
    media_comp5
FROM 
    municipio_comparativo;

WITH renda_comparativa AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210058387336)
)

SELECT 
    'Renda' AS grupo,
    media_nota_redacao,
    media_comp1,
    media_comp2,
    media_comp3,
    media_comp4,
    media_comp5
FROM 
    renda_comparativa;
"
210059085140,"
WITH aluno_desempenho AS (
    SELECT 
        nu_inscricao,
        nu_nota_comp1,
        nu_nota_comp2,
        nu_nota_comp3,
        nu_nota_comp4,
        nu_nota_comp5,
        nu_nota_redacao,
        no_municipio_esc,
        sg_uf_esc,
        Q006
    FROM 
        db.enem.base_enem
    WHERE 
        nu_inscricao = 210059085140
),
desempenho_estado AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao,
        AVG(nu_nota_comp1) AS media_comp1,
        AVG(nu_nota_comp2) AS media_comp2,
        AVG(nu_nota_comp3) AS media_comp3,
        AVG(nu_nota_comp4) AS media_comp4,
        AVG(nu_nota_comp5) AS media_comp5
    FROM 
        db.enem.base_enem
    WHERE 
        sg_uf_esc = (SELECT sg_uf_esc FROM aluno_desempenho)
),
desempenho_cidade AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao_cidade,
        AVG(nu_nota_comp1) AS media_comp1_cidade,
        AVG(nu_nota_comp2) AS media_comp2_cidade,
        AVG(nu_nota_comp3) AS media_comp3_cidade,
        AVG(nu_nota_comp4) AS media_comp4_cidade,
        AVG(nu_nota_comp5) AS media_comp5_cidade
    FROM 
        db.enem.base_enem
    WHERE 
        no_municipio_esc = (SELECT no_municipio_esc FROM aluno_desempenho)
),
desempenho_renda AS (
    SELECT 
        AVG(nu_nota_redacao) AS media_nota_redacao_renda,
        AVG(nu_nota_comp1) AS media_comp1_renda,
        AVG(nu_nota_comp2) AS media_comp2_renda,
        AVG(nu_nota_comp3) AS media_comp3_renda,
        AVG(nu_nota_comp4) AS media_comp4_renda,
        AVG(nu_nota_comp5) AS media_comp5_renda
    FROM 
        db.enem.base_enem
    WHERE 
        Q006 = (SELECT Q006 FROM aluno_desempenho)
)
SELECT 
    a.*,
    e.*,
    c.*,
    r.*
FROM 
    aluno_desempenho a,
    desempenho_estado e,
    desempenho_cidade c,
    desempenho_renda r;
"
210059855127,"
SELECT 
    nu_inscricao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    AVG(nu_nota_redacao) AS media_nota_redacao_estado,
    AVG(nu_nota_redacao) FILTER (WHERE no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059855127)) AS media_nota_redacao_municipio,
    AVG(nu_nota_redacao) FILTER (WHERE Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210059855127)) AS media_nota_redacao_renda
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210059855127 
    OR sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059855127)
    OR no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059855127)
    OR Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210059855127);
"
210059085142,"
SELECT 
    nu_inscricao,
    nu_nota_comp1,
    nu_nota_comp2,
    nu_nota_comp3,
    nu_nota_comp4,
    nu_nota_comp5,
    nu_nota_redacao,
    COUNT(*) FILTER (WHERE sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059085142)) AS total_alunos_estado,
    AVG(nu_nota_redacao) FILTER (WHERE sg_uf_esc = (SELECT sg_uf_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059085142)) AS media_redacao_estado,
    COUNT(*) FILTER (WHERE no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059085142)) AS total_alunos_cidade,
    AVG(nu_nota_redacao) FILTER (WHERE no_municipio_esc = (SELECT no_municipio_esc FROM db.enem.base_enem WHERE nu_inscricao = 210059085142)) AS media_redacao_cidade,
    COUNT(*) FILTER (WHERE Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210059085142)) AS total_alunos_renda,
    AVG(nu_nota_redacao) FILTER (WHERE Q006 = (SELECT Q006 FROM db.enem.base_enem WHERE nu_inscricao = 210059085142)) AS media_redacao_renda
FROM 
    db.enem.base_enem
WHERE 
    nu_inscricao = 210059085142
GROUP BY 
    nu_inscricao;
"
